Date,Open,High,Low,Close,Adj Close,Volume
2015-08-06,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-07,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-10,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-11,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-12,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-13,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-14,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-17,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-18,592.200012,592.200012,592.200012,592.200012,592.200012,0
2015-08-19,588.599976,594.000000,588.599976,594.000000,594.000000,10
2015-08-20,588.599976,595.200012,588.599976,595.200012,595.200012,12
2015-08-21,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-08-24,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-08-25,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-08-26,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-08-27,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-08-28,588.599976,594.599976,588.599976,594.599976,594.599976,25
2015-08-31,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-01,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-02,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-03,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-04,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-08,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-09,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-10,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-11,591.000000,594.599976,591.000000,594.599976,594.599976,627
2015-09-14,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-15,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-16,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-17,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-18,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-21,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-22,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-23,594.599976,594.599976,594.599976,594.599976,594.599976,2
2015-09-24,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-25,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-28,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-29,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-09-30,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-01,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-02,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-05,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-06,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-07,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-08,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-09,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-12,760.799988,760.799988,585.000000,594.599976,594.599976,8
2015-10-13,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-14,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-15,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-16,594.599976,594.599976,594.599976,594.599976,594.599976,0
2015-10-19,588.599976,595.200012,588.599976,595.200012,595.200012,5
2015-10-20,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-21,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-22,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-23,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-26,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-27,595.200012,595.200012,595.200012,595.200012,595.200012,0
2015-10-28,630.000000,630.000000,585.000000,597.000000,597.000000,6778
2015-10-29,585.000000,591.599976,579.000000,582.000000,582.000000,48503
2015-10-30,588.000000,588.000000,582.000000,587.400024,587.400024,252
2015-11-02,585.000000,588.000000,579.000000,588.000000,588.000000,58
2015-11-03,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-04,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-05,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-06,588.000000,588.000000,586.799988,586.799988,586.799988,7
2015-11-09,588.000000,588.000000,587.400024,588.000000,588.000000,18
2015-11-10,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-11,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-12,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-13,580.200012,587.400024,580.200012,587.400024,587.400024,7
2015-11-16,587.400024,587.400024,587.400024,587.400024,587.400024,0
2015-11-17,587.400024,587.400024,587.400024,587.400024,587.400024,0
2015-11-18,588.000000,588.000000,586.799988,588.000000,588.000000,137
2015-11-19,582.000000,582.000000,579.000000,579.000000,579.000000,2232
2015-11-20,579.000000,579.000000,579.000000,579.000000,579.000000,0
2015-11-23,579.000000,579.000000,579.000000,579.000000,579.000000,0
2015-11-24,587.400024,588.000000,587.400024,588.000000,588.000000,25
2015-11-25,588.000000,588.000000,588.000000,588.000000,588.000000,8
2015-11-27,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-11-30,588.000000,588.000000,588.000000,588.000000,588.000000,0
2015-12-01,585.000000,585.000000,585.000000,585.000000,585.000000,2
2015-12-02,580.200012,580.200012,579.000000,579.000000,579.000000,8
2015-12-03,579.000000,579.000000,579.000000,579.000000,579.000000,0
2015-12-04,579.900024,579.900024,579.900024,579.900024,579.900024,2
2015-12-07,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-08,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-09,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-10,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-11,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-14,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-15,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-16,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-17,579.900024,579.900024,579.900024,579.900024,579.900024,0
2015-12-18,579.000000,580.799988,574.200012,580.799988,580.799988,58
2015-12-21,537.599976,579.000000,537.599976,579.000000,579.000000,13
2015-12-22,576.000000,582.000000,576.000000,579.119995,579.119995,20
2015-12-23,593.400024,593.400024,593.400024,593.400024,593.400024,2
2015-12-24,593.400024,593.400024,593.400024,593.400024,593.400024,0
2015-12-28,593.400024,593.400024,593.400024,593.400024,593.400024,0
2015-12-29,585.599976,585.599976,585.599976,585.599976,585.599976,7
2015-12-30,576.000000,588.599976,576.000000,585.900024,585.900024,188
2015-12-31,588.599976,588.599976,582.000000,582.000000,582.000000,145
2016-01-04,582.000000,582.000000,582.000000,582.000000,582.000000,0
2016-01-05,582.000000,582.000000,582.000000,582.000000,582.000000,0
2016-01-06,582.000000,582.000000,582.000000,582.000000,582.000000,0
2016-01-07,579.599976,579.599976,579.599976,579.599976,579.599976,2
2016-01-08,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-11,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-12,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-13,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-14,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-15,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-19,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-20,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-21,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-22,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-25,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-26,579.599976,579.599976,579.599976,579.599976,579.599976,0
2016-01-27,582.000000,582.000000,582.000000,582.000000,582.000000,17
2016-01-28,582.000000,582.000000,582.000000,582.000000,582.000000,0
2016-01-29,582.000000,591.000000,582.000000,591.000000,591.000000,5
2016-02-01,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-02,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-03,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-04,591.000000,591.000000,591.000000,591.000000,591.000000,2
2016-02-05,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-08,588.000000,588.000000,588.000000,588.000000,588.000000,83
2016-02-09,582.000000,582.000000,579.599976,579.599976,579.599976,20
2016-02-10,579.599976,579.599976,579.599976,579.599976,579.599976,3
2016-02-11,582.000000,582.000000,582.000000,582.000000,582.000000,37
2016-02-12,590.400024,591.000000,590.400024,591.000000,591.000000,53
2016-02-16,591.000000,591.000000,591.000000,591.000000,591.000000,2
2016-02-17,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-18,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-19,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-22,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-23,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-24,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-25,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-26,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-02-29,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-01,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-02,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-03,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-04,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-07,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-08,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-03-09,585.000000,585.000000,585.000000,585.000000,585.000000,48
2016-03-10,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-03-11,591.000000,591.000000,588.000000,588.000000,588.000000,17
2016-03-14,588.000000,588.000000,588.000000,588.000000,588.000000,0
2016-03-15,588.000000,588.000000,588.000000,588.000000,588.000000,0
2016-03-16,588.000000,588.000000,588.000000,588.000000,588.000000,0
2016-03-17,588.000000,588.000000,588.000000,588.000000,588.000000,0
2016-03-18,583.799988,583.799988,583.799988,583.799988,583.799988,83
2016-03-21,585.000000,585.000000,585.000000,585.000000,585.000000,23
2016-03-22,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-03-23,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-03-24,586.200012,586.200012,585.599976,585.599976,585.599976,850
2016-03-28,585.599976,585.599976,585.599976,585.599976,585.599976,0
2016-03-29,585.599976,585.599976,585.599976,585.599976,585.599976,0
2016-03-30,585.000000,591.000000,585.000000,591.000000,591.000000,25
2016-03-31,585.000000,586.799988,585.000000,586.799988,586.799988,3
2016-04-01,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-04,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-05,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-06,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-07,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-08,591.000000,591.000000,591.000000,591.000000,591.000000,2
2016-04-11,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-04-12,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-04-13,586.799988,586.799988,586.799988,586.799988,586.799988,2
2016-04-14,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-15,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-18,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-19,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-20,586.799988,586.799988,586.799988,586.799988,586.799988,0
2016-04-21,585.000000,585.000000,585.000000,585.000000,585.000000,68
2016-04-22,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-04-25,585.000000,585.000000,585.000000,585.000000,585.000000,25
2016-04-26,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-04-27,585.000000,585.000000,585.000000,585.000000,585.000000,83
2016-04-28,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-04-29,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-02,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-03,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-04,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-05,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-06,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-09,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-10,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-11,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-12,585.000000,585.000000,585.000000,585.000000,585.000000,0
2016-05-13,588.000000,588.000000,588.000000,588.000000,588.000000,5500
2016-05-16,588.000000,591.000000,588.000000,591.000000,591.000000,95
2016-05-17,589.200012,594.000000,588.599976,588.599976,588.599976,102
2016-05-18,588.599976,588.599976,588.599976,588.599976,588.599976,33
2016-05-19,588.599976,588.599976,588.599976,588.599976,588.599976,0
2016-05-20,591.599976,591.599976,588.599976,588.599976,588.599976,3
2016-05-23,588.599976,588.599976,588.599976,588.599976,588.599976,0
2016-05-24,589.799988,589.799988,589.799988,589.799988,589.799988,833
2016-05-25,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-05-26,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-05-27,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-05-31,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-06-01,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-06-02,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-06-03,589.799988,589.799988,589.799988,589.799988,589.799988,0
2016-06-06,590.400024,590.400024,589.200012,589.200012,589.200012,87
2016-06-07,589.200012,591.000000,589.200012,591.000000,591.000000,113
2016-06-08,590.400024,592.200012,590.400024,590.400024,590.400024,715
2016-06-09,591.000000,591.599976,590.760010,591.599976,591.599976,17777
2016-06-10,592.200012,592.200012,591.000000,591.000000,591.000000,367
2016-06-13,591.000000,596.400024,591.000000,594.000000,594.000000,968
2016-06-14,592.200012,592.200012,591.000000,591.000000,591.000000,3
2016-06-15,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-06-16,592.200012,592.200012,592.200012,592.200012,592.200012,5
2016-06-17,592.200012,597.000000,592.200012,592.799988,592.799988,270
2016-06-20,592.799988,592.799988,592.799988,592.799988,592.799988,0
2016-06-21,592.799988,592.799988,592.799988,592.799988,592.799988,0
2016-06-22,592.799988,592.799988,592.799988,592.799988,592.799988,0
2016-06-23,593.400024,595.799988,591.000000,591.000000,591.000000,72
2016-06-24,589.200012,593.400024,589.200012,593.400024,593.400024,75
2016-06-27,593.400024,593.400024,593.400024,593.400024,593.400024,0
2016-06-28,589.200012,592.799988,589.200012,591.599976,591.599976,28
2016-06-29,589.799988,596.400024,589.799988,591.000000,591.000000,183
2016-06-30,591.599976,593.400024,591.599976,593.400024,593.400024,8335
2016-07-01,591.000000,591.000000,591.000000,591.000000,591.000000,53
2016-07-05,591.000000,591.000000,591.000000,591.000000,591.000000,0
2016-07-06,592.200012,593.400024,591.599976,592.799988,592.799988,1718
2016-07-07,592.799988,592.799988,592.799988,592.799988,592.799988,1667
2016-07-08,594.000000,595.200012,594.000000,595.200012,595.200012,18
2016-07-11,594.000000,594.000000,593.400024,593.400024,593.400024,22
2016-07-12,594.000000,594.599976,593.400024,593.400024,593.400024,55
2016-07-13,592.799988,594.000000,591.599976,591.599976,591.599976,72
2016-07-14,591.599976,591.599976,591.599976,591.599976,591.599976,0
2016-07-15,592.200012,592.799988,592.200012,592.799988,592.799988,1697
2016-07-18,592.799988,597.000000,592.799988,592.799988,592.799988,16048
2016-07-19,592.799988,592.799988,592.799988,592.799988,592.799988,232
2016-07-20,592.799988,592.799988,592.799988,592.799988,592.799988,0
2016-07-21,592.799988,592.799988,592.799988,592.799988,592.799988,0
2016-07-22,592.799988,592.799988,591.599976,591.599976,591.599976,1865
2016-07-25,593.400024,593.400024,593.400024,593.400024,593.400024,263
2016-07-26,593.400024,593.400024,593.400024,593.400024,593.400024,67
2016-07-27,593.400024,594.000000,591.719971,593.400024,593.400024,742
2016-07-28,592.200012,594.000000,592.200012,592.799988,592.799988,22
2016-07-29,593.400024,593.400024,593.400024,593.400024,593.400024,5
2016-08-01,593.400024,593.400024,591.599976,591.599976,591.599976,160
2016-08-02,591.599976,591.599976,591.599976,591.599976,591.599976,0
2016-08-03,591.599976,591.599976,591.599976,591.599976,591.599976,0
2016-08-04,591.599976,591.599976,591.599976,591.599976,591.599976,0
2016-08-05,591.000000,591.000000,591.000000,591.000000,591.000000,78
2016-08-08,594.000000,595.080017,592.799988,594.000000,594.000000,108
2016-08-09,593.400024,593.400024,593.400024,593.400024,593.400024,1998
2016-08-10,593.400024,593.400024,593.400024,593.400024,593.400024,0
2016-08-11,593.400024,600.000000,591.599976,591.599976,591.599976,90
2016-08-12,594.000000,594.000000,592.200012,593.400024,593.400024,12012
2016-08-15,593.400024,614.400024,592.200012,594.000000,594.000000,908
2016-08-16,594.000000,594.659973,593.400024,593.400024,593.400024,27
2016-08-17,594.000000,594.000000,593.400024,593.400024,593.400024,32
2016-08-18,593.400024,593.400024,593.400024,593.400024,593.400024,0
2016-08-19,591.000000,591.599976,591.000000,591.599976,591.599976,90
2016-08-22,595.200012,595.200012,592.799988,592.799988,592.799988,5
2016-08-23,592.799988,592.799988,592.799988,592.799988,592.799988,2
2016-08-24,594.599976,599.400024,594.599976,597.000000,597.000000,407
2016-08-25,597.000000,597.000000,597.000000,597.000000,597.000000,0
2016-08-26,594.599976,595.200012,594.599976,595.200012,595.200012,3
2016-08-29,594.000000,594.000000,592.799988,593.400024,593.400024,27
2016-08-30,594.599976,594.599976,592.799988,592.799988,592.799988,27
2016-08-31,594.599976,594.599976,594.599976,594.599976,594.599976,5
2016-09-01,594.000000,594.000000,594.000000,594.000000,594.000000,8
2016-09-02,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-06,595.200012,595.200012,594.000000,594.000000,594.000000,3542
2016-09-07,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-08,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-09,594.000000,594.000000,594.000000,594.000000,594.000000,4583
2016-09-12,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-13,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-14,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-15,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-16,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-19,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-09-20,594.599976,594.780029,591.599976,591.599976,591.599976,33
2016-09-21,596.400024,598.200012,595.799988,598.200012,598.200012,80
2016-09-22,598.200012,598.200012,598.200012,598.200012,598.200012,0
2016-09-23,598.200012,598.200012,598.200012,598.200012,598.200012,0
2016-09-26,592.200012,596.340027,592.200012,595.799988,595.799988,13
2016-09-27,594.000000,594.000000,594.000000,594.000000,594.000000,18
2016-09-28,594.000000,595.200012,594.000000,595.200012,595.200012,22
2016-09-29,594.000000,595.200012,594.000000,595.200012,595.200012,40
2016-09-30,594.599976,594.599976,594.599976,594.599976,594.599976,10
2016-10-03,595.799988,595.799988,595.799988,595.799988,595.799988,12
2016-10-04,595.799988,595.799988,595.799988,595.799988,595.799988,0
2016-10-05,594.000000,595.200012,594.000000,595.200012,595.200012,38
2016-10-06,595.200012,595.200012,595.200012,595.200012,595.200012,0
2016-10-07,595.200012,595.200012,595.200012,595.200012,595.200012,0
2016-10-10,595.200012,595.200012,595.200012,595.200012,595.200012,0
2016-10-11,594.900024,594.900024,594.000000,594.000000,594.000000,25
2016-10-12,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-10-13,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-10-14,594.000000,594.000000,594.000000,594.000000,594.000000,0
2016-10-17,595.799988,595.799988,594.599976,594.659973,594.659973,32
2016-10-18,594.900024,594.900024,594.599976,594.599976,594.599976,15
